x1,y1
202.3005517,14.26515332
203.0011111,14.05375781
203.7010404,13.80817383
204.4009697,13.97733789
205.1008989,14.13966797
205.8008282,13.95631641
206.5007575,13.80257031
207.2006868,13.38767578
207.900616,13.02053711
208.6005453,12.96888281
209.3004746,12.89944043
210.001034,12.80625684
210.7009633,12.77550098
211.4008926,12.64754297
212.1008219,12.61901465
212.8007511,12.75266797
213.5006804,12.26486914
214.2006097,12.4146875
214.9005389,12.5828584
215.6004899,12.56907227
216.3004192,12.49080664
217.0009787,12.33487207
217.700908,12.3651582
218.4008372,12.55949902
219.1007665,12.51313281
219.8006958,12.26463281
220.500625,12.03155469
221.2005543,12.04220508
221.9004836,12.33174219
222.6004129,12.22285938
223.3009723,12.09294531
224.0009016,12.40866406
224.7008309,12.52084961
225.4007601,12.23656348
226.1006894,11.98861523
226.8006187,12.29914258
227.500548,12.43878906
228.2004772,12.30442188
228.9004065,12.1034209
229.6003358,12.14925293
230.3008952,11.95942969
231.0008245,11.89731836
231.7007538,12.09694141
232.4006831,12.58018359
233.1006123,12.67026758
233.8005416,12.82237109
234.5004709,12.81086133
235.2004002,12.82426563
235.9003294,12.88409766
236.6002587,12.61700977
237.3008182,12.37620801
238.0007692,12.38637988
238.7006984,12.51874902
239.4006277,12.44171094
240.100557,12.26720703
240.8004863,12.38445703
241.5004155,12.36835938
242.2003448,12.26811914
242.9002741,12.15647754
243.6002033,12.33041797
244.3007628,12.60975879
245.0006921,12.76248926
245.7006214,12.63354199
246.4005506,12.59293457
247.1004799,12.59071777
247.8004092,12.37458789
248.5003384,12.17310449
249.2002677,12.29737207
249.900197,12.40982129
250.6007565,12.40387891
251.3006857,12.28219727
252.000615,12.23113672
252.7005443,12.14610547
253.4004735,12.1821543
254.1004028,12.2014873
254.8003321,12.05599609
255.5002614,12.32331836
256.2001906,12.35190039
256.9001199,12.36386035
257.6006794,12.1612334
258.3006086,11.78506543
259.0005379,11.77232422
259.7004672,11.76708398
260.4003965,11.76179688
261.1003475,11.81983105
261.8002767,11.97536133
262.500206,12.06499805
263.2001353,12.05239551
263.9000646,12.0714834
264.600624,11.96532324
265.3005533,11.68045313
266.0004826,11.60060254
266.7004118,11.50385254
267.4003411,11.18153516
268.1002704,11.03171875
268.8001997,10.77729785
269.5001289,11.05487598
270.2000582,10.99050293
270.8999875,11.09828418
271.6005469,10.9712627
272.3004762,11.15427734
273.0004055,11.07091211
273.7003348,10.78733203
274.400264,10.71256543
